Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BAX,BBT,BDX,BRK.B,BBY,BIIB,BLK,HRB,BA,BKNG,BWA,BXP,BSX,BHF,BMY,AVGO,BF.B,CHRW,CA,COG,CDNS,CPB,COF,CAH,KMX,CCL,CAT,CBOE,CBRE,CBS,CELG
2015-05-01,145.24658200000005,43.621693,57.746807,63.790001,87.972038,22.608253,168.987396,76.43,2.31,144.573486,11.613817,105.11176299999998,224.607819,29.026695,40.584576,123.910355,74.660004,61.958439,57.610806,85.007713,172.5,59.18,60.07458100000001,283.436035,293.714966,26.632439,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005,145.24658200000005
2015-05-04,146.480972,43.911324,58.070023,65.139999,88.989708,22.745569,171.784653,75.849998,2.31,144.682922,11.93764,105.809494,224.945023,29.215269,40.691292,124.738678,75.099998,61.227833,57.305782,84.925781,171.300003,60.349998,60.856674,283.504547,295.652802,27.007853000000004,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972,146.480972
2015-05-05,145.458481,43.771183,57.333817,75.470001,88.245308,22.274769,168.94773899999996,75.0,2.28,143.230621,11.797607,103.881096,221.890091,29.311855,40.35171500000001,122.904556,75.360001,59.747662,57.19139499999999,82.77738199999997,168.550003,59.509998,60.123463,279.53283700000003,295.78064,26.383619,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481,145.458481
2015-05-06,145.20976299999995,43.48156,57.40564000000001,73.839996,87.632828,22.755379,169.493271,74.480003,2.29,143.330078,11.771353,104.045853,219.122803,29.224466,40.35171500000001,123.022881,75.040001,60.003849,57.19139499999999,82.395035,155.009995,58.91,59.908382,277.145966,291.816498,26.274488,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995,145.20976299999995
2015-05-07,146.103271,43.444183,58.087975,69.720001,89.036827,23.942188,169.999146,74.730003,2.32,143.767746,11.850121,104.549751,219.737732,29.321053000000006,40.555458,123.563835,75.239998,61.635834,59.88893100000001,83.715034,162.96000700000005,58.869999,60.113689,281.049164,293.242767,26.318144,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271,146.103271
2015-05-08,147.93635600000005,44.44387800000001,58.572796,67.370003,90.356033,24.569921,172.85595700000005,76.309998,2.31,143.99653600000005,11.955144,105.877327,221.652054,29.537224,41.234623,125.068329,76.43,62.878807,60.203480000000006,85.26260400000002,163.020004,59.709999,60.983761,286.449036,298.3480830000001,26.305048,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005,147.93635600000005
2015-05-11,147.29155,44.21965,58.536873,66.559998,90.469101,24.16778,173.94708300000005,76.790001,2.32,144.74258400000005,11.97265,105.916077,221.22554,29.385443,41.351051,123.41169,76.099998,62.93573000000001,60.289265,83.29628000000002,161.03999299999995,59.349998,61.76585,295.174896,296.459442,26.230841,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155,147.29155
2015-05-12,147.448166,44.032784,58.186745,68.559998,89.913147,24.138357,175.881393,76.57,2.35,146.354065,11.998904,106.67193600000002,219.202133,29.146276,40.662186,122.118492,75.970001,61.844574,59.745949,84.33404499999997,161.080002,58.639999,60.397182,290.332672,291.826294,26.147898,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166,147.448166
2015-05-13,148.590363,43.939358,58.626656,66.25,90.158157,24.157972,178.53981000000005,77.08000200000002,2.37,148.592194,11.692584,106.3909,219.162445,29.252058,40.56517,122.515739,76.120003,61.39863199999999,59.612507,83.205238,159.410004,58.75,60.358086,289.256592,292.878815,25.960192000000006,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363,148.590363
2015-05-14,150.285294,45.471581,59.228191,68.309998,91.383125,24.687624,179.69044499999995,79.43,2.33,149.069641,11.850121,108.028603,221.552856,29.330254,40.798012,124.772491,78.360001,62.74596,60.651478,84.944,161.690002,59.310001,60.485172,290.988098,293.921509,26.309412,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294,150.285294
2015-05-15,150.423447,45.508945,59.246147,67.449997,91.420815,24.932833,181.545395,78.91999799999998,2.32,150.820374,11.990151,109.24958,220.590759,29.284264,40.788319,125.499397,77.959999,63.097034,61.36636,85.854324,160.559998,59.279999,60.406971,290.14679,292.623077,26.628078,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447,150.423447
2015-05-18,150.027328,45.630409,58.90498,68.660004,91.835426,24.932833,178.916733,79.410004,2.35,151.078979,12.025157,110.208946,222.971237,29.58506,41.36075200000001,125.034523,77.940002,64.121765,60.298798,86.054604,163.160004,59.860001,60.504734,289.325073,295.574097,26.728481,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328,150.027328
2015-05-19,150.257629,45.789238,59.01271800000001,68.010002,91.571587,24.991682,180.05748,79.620003,2.28,152.133377,11.920135,110.557793,222.514969,29.733147,41.108494,124.67952,77.300003,63.750618,59.765003,86.054604,161.96000700000005,59.240002,60.446075,291.936951,295.997131,26.741573,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629,150.257629
2015-05-20,150.076874,45.910686,59.156361,66.849998,91.449089,25.256508,181.029572,79.610001,2.32,149.109406,11.928887,110.858192,223.873825,29.946026,41.341351,124.349892,76.910004,60.867138,59.612507,86.145638,164.440002,59.220001,60.16256,291.027222,295.101959,26.802685,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874,150.076874
2015-05-21,150.225204,46.097549,58.940887,65.07,91.241783,25.129002,180.970078,80.559998,2.28,156.66935700000005,12.060167,111.139221,223.625854,29.103775,41.059986,125.085228,77.639999,61.56184,59.774548,85.33543399999998,168.570007,59.380001,60.025696,294.66629,292.3476560000001,26.772131,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204,150.225204
2015-05-22,149.224045,45.807919,58.788273,63.450001,90.827164,25.001492,180.216171,80.040001,2.28,159.355118,11.990151,110.97448,223.050583,29.020479,41.234623,124.054054,77.660004,61.28586600000001,58.973862,85.09875500000003,171.940002,59.290001,59.888824,294.793457,295.40686,26.719748,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045,149.224045
2015-05-26,147.935577,45.406185,59.344898,60.740002,90.544487,24.923023,178.787811,79.360001,2.22,157.166718,11.745098,110.35428600000002,220.818878,28.571590000000004,40.807724,123.437035,76.93,59.354031000000006,58.2971,84.962204,165.940002,59.27,59.527107,293.54129,292.888641,26.488386,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577,147.935577
2015-05-27,149.261139,45.789238,60.494095,61.849998,91.185249,25.217276,177.805771,80.160004,2.28,156.390839,11.762602,111.643105,223.020828,28.904785,41.341351,124.704895,77.739998,60.334221,58.449608,86.00909399999998,168.119995,59.700001,60.436295,300.115112,297.344696,26.741573,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139,149.261139
2015-05-28,149.12208600000002,46.022804,60.574898,60.57,91.317169,25.236891,177.16098,80.019997,2.27,155.525452,11.666329,112.786575,223.209259,28.951061,40.50695,125.262733,77.029999,60.65778,57.753784,85.96356999999998,166.190002,61.18,60.55360400000001,306.26825,295.170807,26.82888,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002,149.12208600000002
2015-05-29,147.46281399999995,45.406185,59.784824,59.720001,90.497375,24.7759,175.06800800000005,79.089996,2.28,152.411957,11.902633,114.317665,221.8405,28.79372,39.963619,124.045616,76.269997,61.514259,57.33436999999999,84.416,163.839996,60.669998,61.042408,300.134644,293.1640930000001,26.759033,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995
2015-06-01,147.370148,45.723839,60.09008000000001,60.34,90.638718,24.913216,175.960754,79.870003,2.25,152.511398,11.93764,115.916573,221.275146,28.738186,39.701656,124.628792,75.230003,62.894138,57.048416,85.207985,164.779999,61.740002,60.65136700000001,302.433533,292.2886660000001,26.798317,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148,147.370148
2015-06-02,147.46281399999995,45.723839,59.81176800000001,59.66,90.770638,25.040724,177.07171599999995,79.82,2.3,154.540649,11.771353,113.697487,222.911728,28.812229,39.886009,125.220467,75.459999,62.542034,57.82050699999999,84.588966,163.910004,62.369999,60.99353000000001,299.058563,293.350983,26.418543,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995,147.46281399999995
2015-06-03,148.463974,45.649097,60.161911,62.049999,91.383125,25.462484,178.26207,80.129997,2.28,155.704468,11.508795,113.329231,224.230911,28.927921,39.876305,125.381081,76.019997,62.675262,58.573521,83.278076,161.529999,63.400002,61.404137,299.753143,294.118286,26.021307,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974,148.463974
